lat,lon,tz,Date,units,cloud_cover.afternoon,humidity.afternoon,precipitation.total,temperature.min,temperature.max,temperature.afternoon,temperature.night,temperature.evening,temperature.morning,pressure.afternoon,wind.max.speed,wind.max.direction
43.65107,-79.347015,-05:00,2022-01-01,metric,100.0,90.0,3.89,-2.2,4.06,2.96,3.62,1.13,3.92,1007.0,2.68,37.0
43.65107,-79.347015,-05:00,2022-01-02,metric,90.0,82.0,7.36,-10.52,-2.58,-7.07,-2.58,-7.31,-4.86,1012.0,3.58,45.0
43.65107,-79.347015,-05:00,2022-01-03,metric,7.0,55.0,1.27,-11.91,-5.9,-8.0,-11.0,-7.29,-9.57,1026.0,3.58,270.0
43.65107,-79.347015,-05:00,2022-01-04,metric,30.0,68.0,1.25,-7.0,2.31,-0.7,-7.0,0.43,-5.87,1021.0,4.16,251.0
43.65107,-79.347015,-05:00,2022-01-05,metric,90.0,80.0,0.8,-3.54,3.66,3.39,-0.34,0.25,3.01,999.0,5.36,185.0
43.65107,-79.347015,-05:00,2022-01-06,metric,83.0,74.0,0.1,-6.79,-2.99,-3.71,-4.66,-4.77,-6.71,1011.0,1.79,304.0
43.65107,-79.347015,-05:00,2022-01-07,metric,72.0,70.0,0.0,-11.19,-5.39,-9.1,-5.39,-9.26,-9.23,1016.0,1.79,33.0
43.65107,-79.347015,-05:00,2022-01-08,metric,90.0,83.0,0.59,-16.91,-0.02,-6.2,-12.2,-2.98,-16.91,1032.0,2.68,120.0
43.65107,-79.347015,-05:00,2022-01-09,metric,100.0,83.0,2.45,-6.4,3.19,3.11,0.2,-2.32,1.32,1009.0,4.92,280.0
43.65107,-79.347015,-05:00,2022-01-10,metric,95.0,62.0,0.37,-14.79,-6.93,-7.48,-6.93,-9.76,-9.14,1019.0,2.68,240.0
43.65107,-79.347015,-05:00,2022-01-11,metric,90.0,73.0,0.0,-20.51,-4.37,-14.91,-16.86,-8.74,-20.5,1033.0,2.68,60.0
43.65107,-79.347015,-05:00,2022-01-12,metric,90.0,76.0,0.25,-4.25,1.35,1.31,-4.25,0.75,-0.37,1012.0,3.58,204.0
43.65107,-79.347015,-05:00,2022-01-13,metric,90.0,91.0,0.85,-1.77,1.1,0.14,-0.22,0.14,-0.6,1012.0,4.92,50.0
43.65107,-79.347015,-05:00,2022-01-14,metric,16.0,66.0,0.0,-17.18,-1.41,-8.7,-1.56,-12.37,-4.63,1023.0,3.13,7.0
43.65107,-79.347015,-05:00,2022-01-15,metric,100.0,47.0,0.0,-20.48,-12.98,-16.64,-17.82,-14.56,-20.18,1033.0,5.66,30.0
43.65107,-79.347015,-05:00,2022-01-16,metric,1.0,71.0,0.47,-17.9,-2.11,-5.3,-17.9,-3.72,-14.73,1018.0,5.36,119.0
43.65107,-79.347015,-05:00,2022-01-17,metric,90.0,90.0,27.53,-5.83,-3.27,-4.46,-3.55,-4.58,-5.11,990.0,3.13,31.0
43.65107,-79.347015,-05:00,2022-01-18,metric,25.0,71.0,1.38,-10.55,-2.88,-9.03,-3.85,-7.37,-7.71,1017.0,1.79,39.0
43.65107,-79.347015,-05:00,2022-01-19,metric,99.0,79.0,0.25,-4.86,3.96,3.77,-1.75,-0.39,0.7,1004.0,5.36,220.0
43.65107,-79.347015,-05:00,2022-01-20,metric,12.0,64.0,0.0,-17.24,-6.2,-13.72,-6.2,-13.86,-16.06,1030.0,2.68,352.0
43.65107,-79.347015,-05:00,2022-01-21,metric,2.0,55.0,0.0,-19.03,-9.2,-11.49,-17.48,-11.34,-18.95,1037.0,4.92,50.0
43.65107,-79.347015,-05:00,2022-01-22,metric,75.0,73.0,0.0,-14.93,-4.8,-5.89,-11.99,-5.2,-14.52,1022.0,4.47,225.0
43.65107,-79.347015,-05:00,2022-01-23,metric,90.0,65.0,0.0,-14.84,-5.27,-8.48,-6.15,-12.08,-6.28,1010.0,1.79,31.0
43.65107,-79.347015,-05:00,2022-01-24,metric,90.0,72.0,3.31,-17.07,-6.06,-7.11,-15.47,-6.12,-13.67,1008.0,6.17,300.0
43.65107,-79.347015,-05:00,2022-01-25,metric,1.0,58.0,0.0,-15.06,-6.17,-7.09,-6.17,-10.0,-8.56,1017.0,3.0,279.0
43.65107,-79.347015,-05:00,2022-01-26,metric,100.0,68.0,0.25,-15.47,-8.94,-10.58,-15.37,-10.31,-15.47,1029.0,4.92,80.0
43.65107,-79.347015,-05:00,2022-01-27,metric,90.0,73.0,0.0,-11.98,-3.86,-4.97,-11.98,-3.94,-10.72,1018.0,1.79,210.0
43.65107,-79.347015,-05:00,2022-01-28,metric,0.0,60.0,0.0,-16.99,-3.85,-13.91,-4.07,-14.29,-13.69,1025.0,8.23,310.0
43.65107,-79.347015,-05:00,2022-01-29,metric,1.0,48.0,0.0,-20.26,-10.3,-13.13,-16.79,-12.67,-19.28,1022.0,1.79,14.0
43.65107,-79.347015,-05:00,2022-01-30,metric,58.0,62.0,0.0,-15.34,-4.74,-6.24,-15.34,-5.46,-12.32,1014.0,2.51,241.0
43.65107,-79.347015,-05:00,2022-01-31,metric,36.0,68.0,0.25,-11.08,-0.55,-2.26,-11.08,-3.76,-7.91,1025.0,2.45,107.0
43.65107,-79.347015,-05:00,2022-02-01,metric,100.0,68.0,0.25,-7.66,4.05,0.43,-6.61,1.3,-5.99,1022.0,2.2,111.0
43.65107,-79.347015,-05:00,2022-02-02,metric,90.0,73.0,6.26,-2.69,3.85,3.42,3.85,0.96,2.64,1020.0,3.13,355.0
43.65107,-79.347015,-05:00,2022-02-03,metric,100.0,79.0,8.18,-9.96,-3.07,-7.08,-3.07,-8.9,-3.92,1028.0,3.13,48.0
43.65107,-79.347015,-05:00,2022-02-04,metric,96.0,74.0,1.3,-12.72,-9.69,-11.25,-10.13,-11.07,-11.61,1023.0,2.24,37.0
43.65107,-79.347015,-05:00,2022-02-05,metric,15.0,59.0,1.01,-15.19,-7.85,-10.76,-12.88,-9.21,-14.13,1031.0,1.79,73.0
43.65107,-79.347015,-05:00,2022-02-06,metric,98.0,67.0,2.93,-8.65,-0.02,-2.38,-8.65,-1.0,-5.46,1024.0,3.13,217.0
43.65107,-79.347015,-05:00,2022-02-07,metric,100.0,70.0,0.64,-3.49,2.71,1.95,-2.16,1.26,-3.49,1018.0,4.21,205.0
43.65107,-79.347015,-05:00,2022-02-08,metric,75.0,69.0,0.0,-5.84,-0.62,-0.87,-1.85,-2.56,-1.91,1015.0,7.6,300.0
43.65107,-79.347015,-05:00,2022-02-09,metric,100.0,71.0,0.0,-7.15,4.62,4.25,-6.34,4.09,-3.16,1005.0,5.62,214.0
43.65107,-79.347015,-05:00,2022-02-10,metric,65.0,71.0,0.0,-0.33,3.07,1.6,3.07,0.21,1.14,1006.0,2.24,221.0
43.65107,-79.347015,-05:00,2022-02-11,metric,100.0,82.0,4.93,-0.88,3.26,2.38,-0.66,2.33,-0.88,1001.0,2.24,232.0
43.65107,-79.347015,-05:00,2022-02-12,metric,83.0,65.0,0.86,-13.08,2.29,-5.73,2.04,-9.51,1.13,1017.0,3.58,304.0
43.65107,-79.347015,-05:00,2022-02-13,metric,68.0,60.0,0.0,-16.72,-8.88,-10.87,-13.39,-10.06,-16.19,1026.0,2.06,180.0
43.65107,-79.347015,-05:00,2022-02-14,metric,15.0,54.0,0.0,-16.38,-9.03,-11.92,-12.87,-10.4,-15.94,1025.0,2.24,302.0
43.65107,-79.347015,-05:00,2022-02-15,metric,34.0,63.0,0.0,-11.43,-3.2,-4.15,-11.43,-4.28,-9.56,1035.0,1.34,111.0
43.65107,-79.347015,-05:00,2022-02-16,metric,100.0,62.0,0.0,-4.06,8.7,7.03,-4.06,7.98,-2.5,1016.0,3.13,231.0
43.65107,-79.347015,-05:00,2022-02-17,metric,100.0,93.0,24.03,-2.59,8.39,1.46,8.39,-0.54,5.85,1009.0,2.68,5.0
43.65107,-79.347015,-05:00,2022-02-18,metric,62.0,73.0,2.77,-10.92,-3.84,-8.21,-3.84,-6.77,-9.8,1017.0,4.02,238.0
43.65107,-79.347015,-05:00,2022-02-19,metric,75.0,78.0,0.4,-11.23,-2.47,-6.51,-4.84,-8.68,-3.25,1011.0,6.26,240.0
43.65107,-79.347015,-05:00,2022-02-20,metric,96.0,62.0,0.0,-10.12,5.76,-2.02,-9.29,4.49,-8.91,1016.0,6.26,232.0
43.65107,-79.347015,-05:00,2022-02-21,metric,90.0,96.0,0.0,0.4,4.9,4.12,4.9,3.01,0.8,1025.0,5.66,360.0
43.65107,-79.347015,-05:00,2022-02-22,metric,100.0,85.0,7.73,-0.79,5.54,2.29,0.07,3.47,-0.47,1012.0,3.6,290.0
43.65107,-79.347015,-05:00,2022-02-23,metric,100.0,62.0,0.0,-10.49,7.35,-4.72,5.24,-8.95,-1.09,1022.0,3.13,17.0
43.65107,-79.347015,-05:00,2022-02-24,metric,77.0,59.0,0.0,-11.66,-5.53,-6.94,-10.58,-6.63,-11.34,1034.0,1.34,66.0
43.65107,-79.347015,-05:00,2022-02-25,metric,100.0,81.0,0.86,-10.71,-5.18,-8.18,-6.79,-6.71,-10.07,1021.0,2.24,34.0
43.65107,-79.347015,-05:00,2022-02-26,metric,52.0,65.0,0.0,-12.16,-2.2,-3.17,-11.25,-2.78,-11.4,1027.0,2.33,304.0
43.65107,-79.347015,-05:00,2022-02-27,metric,100.0,75.0,0.0,-5.95,0.03,-1.05,-4.23,-2.59,-3.8,1013.0,3.13,302.0
43.65107,-79.347015,-05:00,2022-02-28,metric,24.0,51.0,0.0,-13.1,-4.65,-6.62,-7.04,-6.45,-12.62,1027.0,1.79,204.0
43.65107,-79.347015,-05:00,2022-03-01,metric,84.0,71.0,0.0,-4.37,4.07,2.47,-4.37,2.87,-3.63,1009.0,3.13,97.0
43.65107,-79.347015,-05:00,2022-03-02,metric,58.0,55.0,0.0,-2.81,2.58,1.93,-1.18,0.72,-1.75,1015.0,2.85,296.0
43.65107,-79.347015,-05:00,2022-03-03,metric,14.0,62.0,0.0,-9.78,-3.06,-6.52,-3.06,-6.44,-9.06,1026.0,1.79,37.0
43.65107,-79.347015,-05:00,2022-03-04,metric,27.0,52.0,0.0,-10.04,1.34,-0.72,-9.54,-0.29,-9.89,1029.0,0.89,242.0
43.65107,-79.347015,-05:00,2022-03-05,metric,100.0,55.0,0.0,-4.02,1.96,1.92,-3.35,0.84,-3.26,1025.0,2.24,95.0
43.65107,-79.347015,-05:00,2022-03-06,metric,80.0,63.0,0.0,1.19,15.51,15.51,1.94,5.45,3.05,1001.0,9.87,259.0
43.65107,-79.347015,-05:00,2022-03-07,metric,100.0,91.0,8.75,-1.08,3.34,0.74,3.34,0.26,1.82,1003.0,1.79,354.0
43.65107,-79.347015,-05:00,2022-03-08,metric,85.0,61.0,1.65,-2.92,2.32,1.04,-1.36,0.83,-2.57,1021.0,1.79,231.0
43.65107,-79.347015,-05:00,2022-03-09,metric,100.0,63.0,0.0,-3.38,4.92,2.66,-1.93,3.55,-2.71,1012.0,2.68,194.0
43.65107,-79.347015,-05:00,2022-03-10,metric,100.0,55.0,0.0,-2.91,4.31,2.57,1.34,2.69,-2.36,1020.0,2.68,207.0
43.65107,-79.347015,-05:00,2022-03-11,metric,100.0,83.0,5.36,-3.0,-0.48,-1.4,-1.46,-0.55,-2.91,1014.0,9.77,50.0
43.65107,-79.347015,-05:00,2022-03-12,metric,100.0,57.0,0.0,-8.66,-3.0,-4.79,-3.0,-7.39,-6.13,1005.0,13.89,280.0
43.65107,-79.347015,-05:00,2022-03-13,metric,100.0,68.0,0.0,-9.84,-0.7,-3.92,-7.86,-2.25,-9.68,1014.0,10.29,210.0
43.65107,-79.347015,-04:00,2022-03-14,metric,98.0,71.0,0.0,-5.02,5.45,3.34,-0.7,4.56,-2.76,1023.0,2.68,0.0
43.65107,-79.347015,-04:00,2022-03-15,metric,100.0,94.0,13.28,0.47,1.97,0.67,1.97,1.13,1.01,1024.0,7.2,60.0
43.65107,-79.347015,-04:00,2022-03-16,metric,96.0,95.0,4.22,-0.11,3.33,1.18,0.71,1.97,0.21,1021.0,7.72,50.0
43.65107,-79.347015,-04:00,2022-03-17,metric,51.0,81.0,0.0,0.51,17.23,9.62,0.8,15.36,0.83,1012.0,6.69,50.0
43.65107,-79.347015,-04:00,2022-03-18,metric,89.0,82.0,0.0,5.68,11.13,9.73,9.16,9.68,6.95,1017.0,3.94,56.0
43.65107,-79.347015,-04:00,2022-03-19,metric,100.0,95.0,4.31,4.79,7.66,5.09,7.34,6.99,5.48,1003.0,10.8,60.0
43.65107,-79.347015,-04:00,2022-03-20,metric,100.0,82.0,2.3,1.99,10.73,4.97,4.93,7.19,2.91,1011.0,11.32,310.0
43.65107,-79.347015,-04:00,2022-03-21,metric,15.0,51.0,0.0,1.81,11.5,9.89,3.72,9.09,1.99,1021.0,11.32,0.0
43.65107,-79.347015,-04:00,2022-03-22,metric,99.0,32.0,0.0,-2.0,5.66,4.39,2.22,4.79,-1.67,1026.0,9.77,60.0
43.65107,-79.347015,-04:00,2022-03-23,metric,100.0,75.0,18.05,1.13,2.84,1.87,2.75,1.13,2.55,1016.0,17.49,70.0
43.65107,-79.347015,-04:00,2022-03-24,metric,100.0,83.0,0.0,2.15,10.63,8.76,2.15,9.62,4.12,1006.0,12.86,60.0
43.65107,-79.347015,-04:00,2022-03-25,metric,100.0,73.0,0.0,3.24,6.61,4.93,6.61,4.69,4.49,999.0,7.2,270.0
43.65107,-79.347015,-04:00,2022-03-26,metric,100.0,86.0,3.35,0.54,5.86,4.56,3.05,3.9,1.95,995.0,13.38,310.0
43.65107,-79.347015,-04:00,2022-03-27,metric,100.0,70.0,0.0,-7.98,0.2,-5.38,0.2,-5.43,-2.86,1008.0,13.38,290.0
43.65107,-79.347015,-04:00,2022-03-28,metric,99.0,61.0,0.0,-10.74,-5.94,-8.2,-8.04,-5.94,-10.09,1017.0,13.89,310.0
43.65107,-79.347015,-04:00,2022-03-29,metric,76.0,40.0,0.0,-7.79,1.98,-1.8,-7.18,1.96,-7.65,1025.0,8.75,300.0
43.65107,-79.347015,-04:00,2022-03-30,metric,100.0,79.0,2.8,-3.8,1.77,-1.14,-2.72,1.4,-2.24,1015.0,12.35,70.0
43.65107,-79.347015,-04:00,2022-03-31,metric,75.0,74.0,0.49,2.17,16.68,16.07,2.17,10.18,5.2,989.0,12.35,230.0
43.65107,-79.347015,-04:00,2022-04-01,metric,100.0,81.0,1.65,-0.55,4.82,1.4,4.82,1.83,1.66,1004.0,12.35,300.0
43.65107,-79.347015,-04:00,2022-04-02,metric,51.0,55.0,0.0,-2.93,5.92,4.04,-0.69,4.74,-2.91,1019.0,5.66,60.0
43.65107,-79.347015,-04:00,2022-04-03,metric,100.0,61.0,0.43,1.14,5.75,4.77,1.68,5.51,1.38,1010.0,8.75,310.0
43.65107,-79.347015,-04:00,2022-04-04,metric,100.0,66.0,0.15,-1.42,7.81,5.8,0.96,6.82,-0.99,1017.0,4.12,60.0
43.65107,-79.347015,-04:00,2022-04-05,metric,100.0,77.0,0.55,3.33,10.16,6.45,3.87,9.87,4.24,1013.0,9.77,50.0
43.65107,-79.347015,-04:00,2022-04-06,metric,30.0,61.0,2.37,6.84,10.99,9.47,8.44,10.03,7.24,1007.0,9.26,50.0
43.65107,-79.347015,-04:00,2022-04-07,metric,31.0,86.0,3.22,6.33,12.55,9.89,8.08,8.66,7.38,1002.0,7.72,60.0
43.65107,-79.347015,-04:00,2022-04-08,metric,100.0,77.0,1.03,2.71,7.87,6.69,6.12,7.86,3.32,1001.0,6.71,244.0
43.65107,-79.347015,-04:00,2022-04-09,metric,100.0,81.0,0.0,2.28,6.37,5.03,3.34,4.66,2.38,1003.0,8.75,270.0
43.65107,-79.347015,-04:00,2022-04-10,metric,75.0,65.0,0.0,1.24,8.6,4.26,2.12,8.6,1.58,1012.0,10.8,310.0
43.65107,-79.347015,-04:00,2022-04-11,metric,100.0,70.0,0.52,0.12,10.08,5.61,1.51,8.27,1.53,1012.0,9.26,70.0
43.65107,-79.347015,-04:00,2022-04-12,metric,1.0,37.0,0.66,6.35,16.52,14.7,7.88,15.37,7.32,1019.0,7.72,320.0
43.65107,-79.347015,-04:00,2022-04-13,metric,97.0,63.0,0.0,8.84,17.18,13.21,9.89,15.19,8.84,1008.0,8.75,60.0
43.65107,-79.347015,-04:00,2022-04-14,metric,100.0,71.0,0.0,8.6,13.92,9.74,11.63,12.56,8.6,1007.0,11.83,290.0
43.65107,-79.347015,-04:00,2022-04-15,metric,80.0,44.0,0.31,4.86,13.39,12.17,8.33,9.01,5.12,1009.0,14.4,250.0
43.65107,-79.347015,-04:00,2022-04-16,metric,5.0,52.0,0.0,0.65,6.63,5.76,6.5,4.52,1.07,1012.0,8.23,300.0
43.65107,-79.347015,-04:00,2022-04-17,metric,80.0,51.0,0.0,-1.27,7.89,4.57,0.31,7.51,-0.89,1024.0,10.29,300.0
43.65107,-79.347015,-04:00,2022-04-18,metric,99.0,64.0,4.67,-1.38,5.65,5.41,1.83,0.25,-0.93,1019.0,8.75,70.0
43.65107,-79.347015,-04:00,2022-04-19,metric,100.0,80.0,4.65,1.3,5.37,3.84,1.91,3.92,1.38,1003.0,13.89,310.0
43.65107,-79.347015,-04:00,2022-04-20,metric,31.0,54.0,0.0,1.75,10.17,6.99,3.06,9.72,1.75,1027.0,7.2,280.0
43.65107,-79.347015,-04:00,2022-04-21,metric,100.0,94.0,2.38,4.76,15.74,8.59,6.17,15.74,4.93,1014.0,9.77,60.0
43.65107,-79.347015,-04:00,2022-04-22,metric,5.0,60.0,0.0,3.31,12.86,9.93,7.7,12.6,3.31,1032.0,3.13,320.0
43.65107,-79.347015,-04:00,2022-04-23,metric,100.0,69.0,0.0,4.87,10.23,7.11,5.72,10.23,6.1,1025.0,13.89,50.0
43.65107,-79.347015,-04:00,2022-04-24,metric,98.0,63.0,0.0,6.4,15.26,11.93,6.4,13.7,7.41,1017.0,4.47,93.0
43.65107,-79.347015,-04:00,2022-04-25,metric,100.0,72.0,2.69,10.06,15.84,15.63,12.41,13.35,10.63,1013.0,7.2,60.0
43.65107,-79.347015,-04:00,2022-04-26,metric,100.0,67.0,0.95,2.3,11.14,9.0,11.14,8.07,7.83,1017.0,8.23,330.0
43.65107,-79.347015,-04:00,2022-04-27,metric,95.0,58.0,0.49,0.35,3.58,2.56,1.75,2.34,0.6,1019.0,10.29,300.0
43.65107,-79.347015,-04:00,2022-04-28,metric,0.0,34.0,0.0,-0.98,10.1,6.83,0.85,9.59,-0.96,1025.0,9.77,320.0
43.65107,-79.347015,-04:00,2022-04-29,metric,75.0,31.0,0.0,-0.08,14.82,10.86,2.47,14.82,-0.08,1025.0,4.47,308.0
43.65107,-79.347015,-04:00,2022-04-30,metric,86.0,32.0,0.0,2.86,13.51,11.64,6.95,12.42,2.86,1023.0,6.69,50.0
43.65107,-79.347015,-04:00,2022-05-01,metric,100.0,60.0,0.85,6.17,10.12,8.19,7.99,9.19,7.04,1015.0,12.86,50.0
43.65107,-79.347015,-04:00,2022-05-02,metric,100.0,84.0,0.0,8.66,12.58,11.95,8.88,11.89,8.72,1014.0,8.23,60.0
43.65107,-79.347015,-04:00,2022-05-03,metric,100.0,68.0,5.89,7.65,13.26,13.26,8.95,9.97,7.85,1017.0,11.83,50.0
43.65107,-79.347015,-04:00,2022-05-04,metric,100.0,83.0,0.12,9.64,16.14,12.54,10.98,16.05,10.44,1016.0,9.26,50.0
43.65107,-79.347015,-04:00,2022-05-05,metric,84.0,45.0,0.0,4.98,14.86,14.1,9.1,14.09,4.98,1022.0,2.68,352.0
43.65107,-79.347015,-04:00,2022-05-06,metric,100.0,52.0,0.0,8.29,15.51,13.81,9.89,14.33,8.46,1013.0,5.62,62.0
43.65107,-79.347015,-04:00,2022-05-07,metric,14.0,40.0,0.0,7.4,13.82,12.51,11.48,12.99,7.72,1015.0,12.86,40.0
43.65107,-79.347015,-04:00,2022-05-08,metric,0.0,39.0,0.0,5.14,15.5,14.06,7.45,15.08,5.14,1022.0,3.58,133.0
43.65107,-79.347015,-04:00,2022-05-09,metric,18.0,39.0,0.0,5.24,19.55,16.0,8.33,18.97,5.24,1026.0,4.1,93.0
43.65107,-79.347015,-04:00,2022-05-10,metric,86.0,33.0,0.0,8.95,20.71,17.85,12.35,19.21,9.15,1026.0,4.02,66.0
43.65107,-79.347015,-04:00,2022-05-11,metric,60.0,50.0,0.0,10.13,26.46,18.1,12.95,24.44,10.13,1025.0,2.68,105.0
43.65107,-79.347015,-04:00,2022-05-12,metric,42.0,38.0,0.0,11.05,24.54,19.9,14.43,23.48,11.05,1024.0,3.22,128.0
43.65107,-79.347015,-04:00,2022-05-13,metric,9.0,57.0,0.0,12.32,26.75,22.93,15.33,24.3,12.32,1021.0,7.72,60.0
43.65107,-79.347015,-04:00,2022-05-14,metric,11.0,67.0,0.0,14.63,25.6,22.45,17.46,22.94,14.73,1015.0,3.13,117.0
43.65107,-79.347015,-04:00,2022-05-15,metric,77.0,56.0,0.0,15.95,29.58,25.54,18.6,29.58,15.95,1009.0,2.68,300.0
43.65107,-79.347015,-04:00,2022-05-16,metric,100.0,88.0,0.15,11.58,19.4,12.86,14.4,16.79,15.86,1004.0,11.32,10.0
43.65107,-79.347015,-04:00,2022-05-17,metric,35.0,61.0,0.0,7.31,15.7,13.81,12.6,11.34,7.31,1010.0,9.26,310.0
43.65107,-79.347015,-04:00,2022-05-18,metric,100.0,52.0,0.0,5.61,13.97,13.38,10.05,12.17,5.61,1016.0,4.63,80.0
43.65107,-79.347015,-04:00,2022-05-19,metric,100.0,86.0,0.0,8.99,20.7,12.14,10.55,19.49,8.99,1004.0,7.2,60.0
43.65107,-79.347015,-04:00,2022-05-20,metric,98.0,77.0,0.0,10.99,24.27,16.18,12.56,22.53,10.99,1005.0,5.14,140.0
43.65107,-79.347015,-04:00,2022-05-21,metric,85.0,74.0,0.0,17.4,27.36,23.92,19.69,22.91,20.93,1011.0,12.86,250.0
43.65107,-79.347015,-04:00,2022-05-22,metric,100.0,85.0,0.0,10.29,16.83,10.98,16.83,15.35,15.55,1016.0,9.26,320.0
43.65107,-79.347015,-04:00,2022-05-23,metric,100.0,54.0,0.0,7.1,16.5,15.43,10.01,15.77,7.1,1026.0,3.58,356.0
43.65107,-79.347015,-04:00,2022-05-24,metric,89.0,49.0,0.0,5.91,17.63,16.19,9.14,17.38,5.91,1025.0,6.69,70.0
43.65107,-79.347015,-04:00,2022-05-25,metric,100.0,52.0,0.12,9.79,18.82,17.46,11.65,16.81,10.11,1025.0,10.29,60.0
43.65107,-79.347015,-04:00,2022-05-26,metric,100.0,70.0,0.0,13.48,25.33,21.83,13.94,23.91,14.93,1013.0,10.29,60.0
43.65107,-79.347015,-04:00,2022-05-27,metric,100.0,91.0,4.62,16.02,21.72,18.25,19.23,21.19,17.71,1007.0,8.75,330.0
43.65107,-79.347015,-04:00,2022-05-28,metric,18.0,63.0,0.82,13.38,22.06,18.44,16.21,22.06,13.38,1010.0,6.69,340.0
43.65107,-79.347015,-04:00,2022-05-29,metric,46.0,52.0,0.0,14.19,23.54,22.43,16.64,22.97,14.21,1016.0,3.13,139.0
43.65107,-79.347015,-04:00,2022-05-30,metric,48.0,63.0,0.0,15.4,30.06,24.97,16.65,29.49,15.4,1016.0,3.6,180.0
43.65107,-79.347015,-04:00,2022-05-31,metric,99.0,54.0,0.0,18.39,31.27,29.44,22.76,31.27,18.39,1014.0,6.69,250.0
43.65107,-79.347015,-04:00,2022-06-01,metric,20.0,93.0,0.0,16.02,24.38,16.02,24.38,22.07,19.15,1011.0,13.38,70.0
43.65107,-79.347015,-04:00,2022-06-02,metric,98.0,58.0,0.0,11.21,20.96,20.05,16.36,18.73,11.21,1009.0,3.6,310.0
43.65107,-79.347015,-04:00,2022-06-03,metric,3.0,38.0,0.64,9.83,23.59,22.77,13.26,20.7,9.83,1010.0,6.17,180.0
43.65107,-79.347015,-04:00,2022-06-04,metric,0.0,41.0,0.0,8.51,20.64,17.59,14.96,20.23,8.51,1014.0,9.77,280.0
43.65107,-79.347015,-04:00,2022-06-05,metric,12.0,43.0,0.0,9.09,23.96,20.56,11.65,21.45,9.31,1014.0,3.13,243.0
43.65107,-79.347015,-04:00,2022-06-06,metric,100.0,55.0,7.46,13.49,19.24,18.73,17.07,16.1,13.49,1012.0,9.26,60.0
43.65107,-79.347015,-04:00,2022-06-07,metric,100.0,97.0,9.67,13.88,20.05,17.3,15.26,17.83,16.58,1005.0,9.77,280.0
43.65107,-79.347015,-04:00,2022-06-08,metric,35.0,56.0,2.11,11.38,22.1,21.31,13.63,20.0,11.38,1013.0,3.13,184.0
43.65107,-79.347015,-04:00,2022-06-09,metric,100.0,68.0,7.54,13.12,20.63,17.38,14.94,19.99,13.12,1008.0,11.83,270.0
43.65107,-79.347015,-04:00,2022-06-10,metric,0.0,49.0,0.0,12.13,22.75,20.62,13.98,22.39,12.13,1010.0,9.77,300.0
43.65107,-79.347015,-04:00,2022-06-11,metric,20.0,59.0,0.0,14.71,22.38,22.38,15.91,19.46,14.79,1011.0,8.75,60.0
43.65107,-79.347015,-04:00,2022-06-12,metric,96.0,88.0,2.06,14.81,22.59,18.15,15.11,22.59,15.39,1009.0,8.23,300.0
43.65107,-79.347015,-04:00,2022-06-13,metric,47.0,50.0,0.0,10.82,22.21,21.8,15.77,21.19,10.82,1015.0,2.24,327.0
43.65107,-79.347015,-04:00,2022-06-14,metric,3.0,53.0,0.0,15.33,24.81,23.43,17.62,24.1,15.33,1015.0,3.13,128.0
43.65107,-79.347015,-04:00,2022-06-15,metric,100.0,78.0,0.0,15.0,24.68,19.89,18.03,24.42,16.27,1016.0,7.2,70.0
43.65107,-79.347015,-04:00,2022-06-16,metric,100.0,98.0,0.0,18.17,30.97,19.43,20.26,30.05,18.17,1010.0,10.8,280.0
43.65107,-79.347015,-04:00,2022-06-17,metric,20.0,47.0,0.0,13.53,25.51,24.39,24.58,22.48,18.55,1006.0,18.01,300.0
43.65107,-79.347015,-04:00,2022-06-18,metric,0.0,47.0,0.0,10.88,19.15,15.18,12.97,19.15,10.88,1015.0,13.38,310.0
43.65107,-79.347015,-04:00,2022-06-19,metric,95.0,34.0,0.0,8.65,20.61,18.36,14.39,19.38,8.65,1022.0,9.26,300.0
43.65107,-79.347015,-04:00,2022-06-20,metric,69.0,36.0,0.0,14.4,23.16,22.3,15.53,21.56,14.4,1021.0,3.58,166.0
43.65107,-79.347015,-04:00,2022-06-21,metric,12.0,61.0,0.0,17.09,29.43,25.67,18.06,29.03,17.09,1015.0,3.13,192.0
43.65107,-79.347015,-04:00,2022-06-22,metric,14.0,58.0,0.0,19.69,33.91,32.79,22.58,27.78,20.48,1009.0,9.26,280.0
43.65107,-79.347015,-04:00,2022-06-23,metric,0.0,53.0,0.0,15.72,27.63,26.14,20.98,26.89,15.72,1012.0,7.2,0.0
43.65107,-79.347015,-04:00,2022-06-24,metric,2.0,40.0,0.0,14.12,28.42,26.02,19.28,28.02,14.12,1016.0,2.24,251.0
43.65107,-79.347015,-04:00,2022-06-25,metric,20.0,46.0,0.0,17.41,29.85,28.9,20.61,27.91,17.41,1018.0,4.02,129.0
43.65107,-79.347015,-04:00,2022-06-26,metric,100.0,66.0,0.0,17.99,28.3,24.66,21.04,28.3,17.99,1012.0,8.23,250.0
43.65107,-79.347015,-04:00,2022-06-27,metric,24.0,52.0,0.0,15.05,20.69,19.75,20.69,18.43,15.98,1015.0,9.26,310.0
43.65107,-79.347015,-04:00,2022-06-28,metric,0.0,50.0,0.0,11.09,23.68,21.66,14.45,23.68,11.09,1022.0,2.68,254.0
43.65107,-79.347015,-04:00,2022-06-29,metric,75.0,88.0,4.0,14.4,22.39,17.25,16.96,21.8,14.4,1021.0,7.2,310.0
